#{"t_start": 1521694464.1732147, "env_id": null}
r,l,t
-3.26064,10,4.699201
-6.48613,10,4.701795
-2.277237,10,4.704473
-3.959241,10,4.706995
-1.915631,10,4.7095
-6.407125,10,4.728605
-4.708166,10,4.731157
-10.666773,10,4.733713
-2.855726,10,4.736494
-4.762543,10,4.739059
-20.116557,10,4.741585
-11.730268,10,4.744103
-11.085496,10,4.746637
-3.460509,10,4.749403
-1.911861,10,4.752012
-1.43429,10,4.769392
-7.582952,10,4.772022
-4.898131,10,4.774595
-3.84875,10,4.777155
-5.544014,10,4.779679
-7.072329,10,4.782563
-4.563152,10,4.78509
-6.285126,10,4.787595
-3.867949,10,4.790514
-7.081007,10,4.793208
-1.035888,10,4.811417
-3.306611,10,4.8141
-5.042607,10,4.81672
-3.943677,10,4.819447
-15.301514,10,4.822137
-8.626,10,4.82485
-3.80637,10,4.827532
-14.982805,10,4.830216
-3.72927,10,4.832773
-7.461803,10,4.835277
-4.37488,10,4.853847
-4.046289,10,4.856829
-3.051041,10,4.859544
-1.90327,10,4.862242
-4.691411,10,4.864953
-10.577688,10,4.867798
-6.066685,10,4.870622
-2.032288,10,4.873443
-7.316492,10,4.876199
-6.928855,10,4.878797
-3.016783,10,4.899705
-5.522768,10,4.90226
-3.847681,10,4.904806
-5.49939,10,4.907401
-7.173156,10,4.909943
-4.097679,10,4.912474
-4.824559,10,4.915
-9.412195,10,4.917743
-26.485368,10,4.920418
-3.677076,10,4.923057
-9.702297,10,4.94208
-3.286784,10,4.944579
-22.279043,10,4.947115
-4.751755,10,4.949644
-2.797571,10,4.952459
-4.288413,10,4.955032
-5.1691,10,4.957543
-3.468113,10,4.960053
-14.953617,10,4.962587
-4.03566,10,4.96513
-8.612058,10,4.98226
-4.621334,10,4.984769
-16.172497,10,4.987312
-12.731848,10,4.989854
-3.318986,10,4.992386
-7.424589,10,4.99552
-6.077315,10,4.998078
-20.94945,10,5.000655
-2.129001,10,5.003284
-16.912387,10,5.005837
-1.907266,10,5.022731
-9.289893,10,5.025306
-30.293873,10,5.027853
-6.291468,10,5.03038
-6.062385,10,5.032921
-14.601275,10,5.035444
-2.977184,10,5.038022
-4.308738,10,5.040567
-3.076467,10,5.043209
-5.403499,10,5.045753
-7.196453,10,5.062656
-13.444889,10,5.065224
-6.703502,10,5.067858
-7.376462,10,5.070399
-3.348124,10,5.07293
-3.93722,10,5.075402
-5.878545,10,5.077955
-23.112125,10,5.080503
-2.47617,10,5.083102
-3.972698,10,5.085684
-36.54744,10,5.102734
-2.976463,10,5.105307
-47.499308,10,5.107836
-3.114943,10,5.110379
-10.633441,10,5.112916
-12.615679,10,5.115427
-8.462228,10,5.117953
-5.171587,10,5.120606
-5.381464,10,5.12319
-4.53235,10,5.125721
-2.394959,10,5.143615
-4.279408,10,5.1462
-3.981375,10,5.148679
-5.89491,10,5.151172
-5.63032,10,5.153781
-2.585927,10,5.156522
-4.580058,10,5.15906
-23.779142,10,5.161572
-3.708984,10,5.164114
-3.38253,10,5.167011
-5.417658,10,5.183996
-1.344631,10,5.18653
-10.896807,10,5.189076
-2.897324,10,5.19155
-6.036849,10,5.194112
-6.561989,10,5.19671
-5.636504,10,5.199299
-6.398211,10,5.201849
-33.904562,10,5.204459
-6.699019,10,5.207001
-13.93364,10,5.223974
-4.849896,10,5.226433
-12.595916,10,5.228951
-5.857288,10,5.231458
-9.423633,10,5.233943
-8.073114,10,5.236464
-14.280145,10,5.238993
-3.644551,10,5.241521
-2.743888,10,5.244002
-10.229072,10,5.246565
-6.228192,10,5.263539
-10.682586,10,5.266156
-4.389257,10,5.268687
-5.120222,10,5.271217
-15.767787,10,5.273645
-7.579634,10,5.276287
-2.526287,10,5.278923
-20.303198,10,5.281178
-5.126537,10,5.283454
-3.951136,10,5.286127
-2.560286,10,5.304682
-4.385711,10,5.307306
-6.936815,10,5.309803
-1.536223,10,5.312309
-8.22056,10,5.314849
-17.744571,10,5.317654
-1.419519,10,5.320207
-1.587926,10,5.322735
-16.630196,10,5.325241
-12.242645,10,5.327746
-1.37635,10,5.345599
-2.053792,10,5.348161
-2.501783,10,5.350936
-3.645991,10,5.35357
-3.182192,10,5.35612
-27.768694,10,5.358632
-7.783671,10,5.36117
-9.858611,10,5.364169
-4.180086,10,5.367006
-28.042619,10,5.369575
-12.030107,10,5.387668
-17.715649,10,5.390062
-7.556014,10,5.392597
-16.732648,10,5.394872
-27.779395,10,5.39716
-4.20499,10,5.399715
-3.545905,10,5.402418
-11.179601,10,5.404962
-2.642728,10,5.407489
-4.905809,10,5.409982
-6.077769,10,5.426675
-11.240735,10,5.429174
-5.256469,10,5.431689
-9.965491,10,5.434224
-39.276283,10,5.436739
-13.437196,10,5.439226
-4.56652,10,5.441866
-1.947082,10,5.444557
-4.797355,10,5.447005
-15.143605,10,5.449805
-5.245792,10,5.466434
-8.667177,10,5.468932
-8.453063,10,5.471429
-36.43363,10,5.473915
-2.156075,10,5.476431
-4.872923,10,5.478934
-6.766472,10,5.481452
-10.073696,10,5.483966
-6.006283,10,5.486483
-20.745656,10,5.488983
-3.505174,10,5.507305
-2.847897,10,5.50983
-5.637911,10,5.512349
-5.193563,10,5.514876
-44.166452,10,5.517396
-15.527137,10,5.519911
-10.363812,10,5.522457
-3.206142,10,5.524927
-52.005217,10,5.527537
-4.481978,10,5.53012
-8.201278,10,5.548094
-22.183582,10,5.550624
-6.113934,10,5.553353
-2.108892,10,5.556001
-2.390753,10,5.558528
-6.247208,10,5.56084
-11.089338,10,5.563224
-3.604932,10,5.565711
-4.299781,10,5.568435
-13.134592,10,5.57099
-2.534411,10,5.588787
-2.16289,10,5.591352
-1.187246,10,5.593889
-2.3034,10,5.596429
-1.464812,10,5.598942
-2.693075,10,5.601511
-6.891873,10,5.604066
-5.151075,10,5.606708
-9.363537,10,5.609226
-24.746905,10,5.611806
-5.206275,10,5.628291
-1.07788,10,5.6308
-3.557954,10,5.6333
-2.792035,10,5.635814
-9.163491,10,5.638308
-6.610036,10,5.640885
-23.972999,10,5.64344
-7.01741,10,5.645996
-3.155272,10,5.648622
-13.8531,10,5.651207
-3.858749,10,5.667559
-2.412745,10,5.670067
-5.194853,10,5.67257
-7.069972,10,5.675107
-3.07844,10,5.677618
-4.113863,10,5.680116
-5.223419,10,5.682632
-3.253373,10,5.685156
-4.278914,10,5.68765
-8.899715,10,5.690144
-8.615744,10,5.707603
-5.170003,10,5.710278
-2.620506,10,5.712979
-5.130768,10,5.715633
-5.009561,10,5.718652
-3.534758,10,5.721334
-6.229225,10,5.723953
-4.963151,10,5.726557
-52.854031,10,5.729566
-5.20851,10,5.73227
-2.525241,10,5.754308
-4.972605,10,5.756869
-2.82595,10,5.759417
-4.960609,10,5.762259
-5.861171,10,5.764873
-8.179871,10,5.767489
-6.022523,10,5.770111
-2.058421,10,5.772867
-2.813725,10,5.77557
-2.712176,10,5.778147
-1.812788,10,5.797708
-1.495366,10,5.80027
-2.597087,10,5.802842
-6.679099,10,5.805347
-2.755495,10,5.807907
-1.615302,10,5.810413
-11.697343,10,5.812922
-25.450959,10,5.815431
-2.767992,10,5.817969
-6.852545,10,5.820494
-6.290828,10,5.836875
-2.287346,10,5.83943
-6.406024,10,5.841945
-1.559557,10,5.844496
-5.554372,10,5.847074
-3.537417,10,5.849661
-19.241279,10,5.852213
-4.202228,10,5.854842
-5.242481,10,5.85737
-3.292869,10,5.859956
-4.50042,10,5.876748
-3.563153,10,5.879386
-36.23965,10,5.882111
-5.017528,10,5.884668
-7.305302,10,5.887229
-5.498003,10,5.889801
-2.45579,10,5.892395
-10.297056,10,5.89495
-55.099272,10,5.897514
-3.967331,10,5.900141
-6.474215,10,5.918519
-9.160989,10,5.921179
-10.790743,10,5.923718
-6.710087,10,5.926236
-1.741957,10,5.928748
-3.652472,10,5.931519
-3.848127,10,5.934091
-6.468782,10,5.936701
-10.040083,10,5.939208
-11.597035,10,5.941673
-2.795343,10,5.960031
-8.32377,10,5.962554
-5.039157,10,5.965376
-12.940267,10,5.968055
-9.127683,10,5.970676
-4.158611,10,5.973329
-3.232161,10,5.975917
-12.283804,10,5.978611
-10.059337,10,5.981145
-2.778118,10,5.983625
-6.853279,10,6.001288
-3.919884,10,6.003906
-4.96053,10,6.006429
-6.090194,10,6.008962
-20.985481,10,6.011506
-4.68709,10,6.014031
-3.12042,10,6.016487
-1.682563,10,6.018999
-2.638082,10,6.021493
-4.996646,10,6.02404
-5.214368,10,6.040198
-10.210932,10,6.042734
-1.231454,10,6.045285
-5.589914,10,6.047868
-2.343205,10,6.050527
-2.330431,10,6.053072
-2.309,10,6.055759
-6.871413,10,6.058308
-14.398825,10,6.060894
-17.27695,10,6.063476
-4.126123,10,6.080369
-5.5397,10,6.082903
-3.143161,10,6.085455
-4.996703,10,6.087999
-7.461154,10,6.090542
-2.591973,10,6.093128
-1.452042,10,6.095671
-1.697648,10,6.09827
-3.054633,10,6.100809
-2.949849,10,6.103392
-6.83995,10,6.122384
-6.118146,10,6.124993
-10.654742,10,6.127524
-3.67431,10,6.129807
-6.047775,10,6.132478
-7.877328,10,6.135145
-6.636814,10,6.137689
-1.274157,10,6.140248
-3.340229,10,6.142774
-2.174636,10,6.145658
-3.413827,10,6.163754
-12.5793,10,6.166551
-1.974218,10,6.169132
-9.159039,10,6.171686
-4.824442,10,6.174205
-2.440858,10,6.176712
-15.140015,10,6.179532
-7.382587,10,6.182138
-6.238115,10,6.184733
-13.165757,10,6.187258
-5.158669,10,6.204801
-8.505037,10,6.207369
-3.812309,10,6.209901
-4.153448,10,6.212479
-22.202152,10,6.214995
-4.272906,10,6.217566
-1.672891,10,6.220007
-6.037506,10,6.222513
-2.627108,10,6.225048
-7.315966,10,6.227574
-6.074127,10,6.243854
-2.77484,10,6.246419
-5.581341,10,6.248952
-5.414298,10,6.251501
-4.352237,10,6.254042
-6.115052,10,6.256613
-8.690726,10,6.259161
-1.844525,10,6.261773
-5.088048,10,6.264344
-1.960409,10,6.266971
-2.984079,10,6.283538
-3.478043,10,6.286054
-11.541163,10,6.288584
-2.505406,10,6.291157
-2.032127,10,6.293755
-1.74858,10,6.29633
-3.928391,10,6.298892
-2.240419,10,6.301468
-3.684083,10,6.304026
-8.748842,10,6.30661
-5.248166,10,6.324755
-4.701412,10,6.327322
-5.434345,10,6.329848
-11.166877,10,6.332602
-3.408639,10,6.335176
-6.198256,10,6.337651
-18.774141,10,6.339947
-5.132221,10,6.34227
-3.609895,10,6.34514
-3.454953,10,6.347702
-4.516139,10,6.365053
-6.326966,10,6.367951
-3.403151,10,6.370517
-3.538852,10,6.373046
-2.176827,10,6.375515
-25.355683,10,6.378119
-6.732503,10,6.381102
-15.398049,10,6.383635
-1.863419,10,6.386179
-4.136844,10,6.388834
-6.707019,10,6.406697
-5.085406,10,6.409239
-37.210492,10,6.411892
-3.766606,10,6.414485
-5.584025,10,6.41706
-2.490478,10,6.419655
-2.492095,10,6.422192
-9.462433,10,6.424744
-6.13422,10,6.427391
-5.666636,10,6.429985
-5.209716,10,6.446534
-3.024682,10,6.449071
-6.175016,10,6.451601
-32.236287,10,6.454128
-3.503038,10,6.456708
-4.222734,10,6.45928
-4.624907,10,6.461842
-3.814535,10,6.464415
-7.695857,10,6.466987
-3.136418,10,6.469507
-3.772629,10,6.485717
-3.965955,10,6.488241
-11.22983,10,6.490643
-7.454061,10,6.493206
-9.611807,10,6.495612
-2.621782,10,6.498188
-3.770285,10,6.500639
-1.544527,10,6.503254
-1.647318,10,6.505834
-7.674844,10,6.508547
-2.251996,10,6.527471
-7.662117,10,6.530089
-5.141533,10,6.532659
-3.112736,10,6.535339
-1.917372,10,6.537629
-5.955347,10,6.540206
-1.97449,10,6.542693
-5.413056,10,6.545499
-4.882382,10,6.548101
-2.826787,10,6.550836
-1.194438,10,6.568841
-8.265642,10,6.571157
-14.270855,10,6.57366
-2.199487,10,6.576197
-11.2821,10,6.579016
-2.246685,10,6.581655
-1.790803,10,6.584022
-4.303735,10,6.586631
-2.780066,10,6.589087
-6.454216,10,6.591926
-2.200659,10,6.609969
-4.790614,10,6.612593
-7.872278,10,6.615222
-11.04154,10,6.617807
-8.756081,10,6.620366
-1.542507,10,6.622983
-3.921253,10,6.625499
-5.664592,10,6.628077
-5.278316,10,6.630593
-4.693434,10,6.63313
-1.834853,10,6.649899
-2.693642,10,6.652442
-5.438393,10,6.654989
-7.781853,10,6.657498
-4.052684,10,6.659989
-2.489057,10,6.662581
-4.193362,10,6.665178
-4.949346,10,6.667806
-3.440846,10,6.670264
-7.361015,10,6.672829
-9.337342,10,6.689164
-26.526341,10,6.691873
-18.177803,10,6.694504
-4.286772,10,6.69693
-16.1687,10,6.699451
-5.726678,10,6.701852
-7.886793,10,6.704354
-7.187225,10,6.706764
-1.983565,10,6.709386
-8.809024,10,6.712644
-9.653274,10,6.731095
-5.269084,10,6.733603
-7.53553,10,6.736459
-7.302698,10,6.739233
-9.830384,10,6.74178
-2.321856,10,6.744301
-9.426723,10,6.746956
-1.489347,10,6.7495
-12.025936,10,6.751986
-2.092343,10,6.754486
-8.718595,10,6.772837
-2.493749,10,6.775377
-2.758528,10,6.777853
-5.152008,10,6.780419
-6.670247,10,6.783345
-34.384776,10,6.78593
-3.03207,10,6.788376
-3.839021,10,6.79064
-4.632864,10,6.793284
-7.951327,10,6.795849
-23.701225,10,6.813804
-4.779836,10,6.816525
-4.769001,10,6.819201
-4.012839,10,6.82181
-61.721861,10,6.824369
-21.072537,10,6.826907
-3.256057,10,6.829685
-3.370258,10,6.832333
-3.763749,10,6.834988
-8.020248,10,6.837624
-3.192165,10,6.855346
-3.395331,10,6.85789
-3.084911,10,6.860424
-11.868501,10,6.862949
-3.417331,10,6.865518
-8.209225,10,6.868109
-8.085934,10,6.870718
-2.997365,10,6.873354
-1.223127,10,6.876057
-8.510527,10,6.878745
-3.167702,10,6.89659
-1.100084,10,6.89915
-27.092268,10,6.901661
-3.545505,10,6.90419
-11.858189,10,6.906715
-1.581548,10,6.909261
-3.203106,10,6.911878
-5.240312,10,6.914454
-6.3516,10,6.917342
-2.37717,10,6.920499
-2.145369,10,6.937707
-2.025429,10,6.940213
-5.731029,10,6.943034
-2.282684,10,6.945376
-3.486649,10,6.948338
-12.440892,10,6.950999
-1.342829,10,6.953939
-1.236289,10,6.956529
-11.000872,10,6.959105
-7.31227,10,6.961616
-2.24023,10,6.980876
-5.381033,10,6.98369
-5.539498,10,6.986348
-2.175982,10,6.989109
-4.202724,10,6.991695
-9.359677,10,6.994194
-39.651698,10,6.996544
-3.480377,10,6.998936
-4.134435,10,7.00167
-15.133385,10,7.004231
-2.262245,10,7.020592
-7.178063,10,7.023154
-0.943486,10,7.025586
-16.623032,10,7.028049
-6.941377,10,7.03057
-5.239984,10,7.033088
-2.74632,10,7.035619
-0.895382,10,7.038147
-2.766389,10,7.040679
-2.872953,10,7.043201
-1.898897,10,7.059864
-12.493201,10,7.062399
-6.786395,10,7.064921
-1.412293,10,7.067462
-4.382675,10,7.069975
-1.923409,10,7.072489
-72.734446,10,7.075005
-8.785015,10,7.077592
-3.293266,10,7.080161
-3.972703,10,7.082718
-3.065868,10,7.099221
-4.020784,10,7.101747
-4.214448,10,7.104267
-7.111347,10,7.106775
-23.796642,10,7.109278
-3.440366,10,7.111856
-6.750756,10,7.114383
-6.49676,10,7.117027
-4.509452,10,7.119626
-9.368613,10,7.122196
-3.471074,10,7.140588
-2.815975,10,7.143164
-2.713547,10,7.145674
-4.626226,10,7.148183
-5.270031,10,7.150875
-5.870135,10,7.153745
-6.134096,10,7.156316
-8.624388,10,7.158735
-2.629646,10,7.161258
-11.229847,10,7.164065
-2.977211,10,7.182148
-25.169818,10,7.184718
-18.278966,10,7.187634
-2.070488,10,7.1902
-6.862156,10,7.192759
-8.93097,10,7.19528
-2.384157,10,7.198067
-7.864076,10,7.200741
-4.023284,10,7.203457
-3.405016,10,7.205998
-6.506249,10,7.223532
-6.138827,10,7.225959
-2.225102,10,7.228722
-7.434511,10,7.231366
-4.12248,10,7.233944
-3.711384,10,7.236434
-7.501539,10,7.238932
-3.931756,10,7.24132
-5.156514,10,7.243845
-5.302119,10,7.2462
-3.44896,10,7.264972
-3.736602,10,7.26764
-3.047189,10,7.270253
-2.224286,10,7.272855
-2.399959,10,7.275454
-14.747857,10,7.278405
-5.317179,10,7.280988
-5.714276,10,7.28341
-2.811845,10,7.285804
-2.564424,10,7.288116
-21.239202,10,7.304164
-5.477127,10,7.306423
-16.255909,10,7.308681
-3.264718,10,7.310926
-2.931419,10,7.313183
-5.47676,10,7.315426
-8.669758,10,7.317672
-6.237861,10,7.319922
-10.410669,10,7.322161
-9.346866,10,7.324407
-5.947075,10,7.341992
-4.814989,10,7.344538
-2.344469,10,7.347044
-4.397887,10,7.349562
-6.858128,10,7.352094
-8.792589,10,7.354622
-1.389706,10,7.357154
-57.23091,10,7.359664
-8.354756,10,7.362231
-24.857517,10,7.364827
-4.811392,10,7.382202
-5.584941,10,7.384667
-4.858527,10,7.387227
-7.928677,10,7.389799
-3.325917,10,7.392407
-8.76423,10,7.394898
-5.508748,10,7.39741
-2.848433,10,7.400057
-3.370053,10,7.402906
-3.180325,10,7.405514
-8.296576,10,7.423563
-9.473495,10,7.425919
-18.945718,10,7.428373
-3.092766,10,7.430717
-5.205313,10,7.433345
-5.947498,10,7.435958
-2.108402,10,7.438501
-5.170451,10,7.440958
-6.734732,10,7.443388
-4.197653,10,7.445857
-2.965257,10,7.462325
-2.759315,10,7.464746
-13.422795,10,7.467257
-11.729357,10,7.469752
-3.714919,10,7.472064
-3.737367,10,7.474585
-5.462844,10,7.477189
-8.853947,10,7.479763
-9.894101,10,7.482307
-4.565403,10,7.484884
-3.346309,10,7.501304
-6.387136,10,7.503819
-11.978686,10,7.506327
-8.696078,10,7.508844
-4.608509,10,7.511318
-16.865231,10,7.513917
-4.449594,10,7.516511
-1.860613,10,7.519073
-4.179366,10,7.521604
-1.252483,10,7.524153
-3.541439,10,7.542592
-4.897396,10,7.54514
-3.507786,10,7.547519
-14.382121,10,7.550074
-3.397087,10,7.552599
-7.458112,10,7.555163
-7.6728,10,7.557732
-8.660869,10,7.560314
-18.047507,10,7.563246
-5.431139,10,7.566381
-5.010101,10,7.584317
-1.773738,10,7.586926
-2.4593,10,7.589771
-4.067837,10,7.592339
-6.092572,10,7.594799
-2.90621,10,7.597349
-35.88726,10,7.600274
-4.519036,10,7.602886
-8.557482,10,7.605293
-4.882713,10,7.607827
-4.07365,10,7.626241
-5.93351,10,7.628917
-5.611661,10,7.631413
-1.574834,10,7.63396
-6.908433,10,7.636389
-4.593093,10,7.638915
-2.589978,10,7.641434
-3.219078,10,7.643954
-8.422477,10,7.646569
-1.954636,10,7.649143
-3.45433,10,7.666073
-3.913252,10,7.668371
-4.267714,10,7.67063
-13.084764,10,7.673143
-9.954935,10,7.675719
-1.255244,10,7.678267
-34.622433,10,7.680836
-4.515175,10,7.683439
-17.175866,10,7.686029
-3.864693,10,7.688615
-4.969295,10,7.704847
-2.696227,10,7.707397
-12.719548,10,7.709798
-9.815743,10,7.712119
-6.235317,10,7.714598
-4.415495,10,7.717278
-8.523787,10,7.71955
-1.72083,10,7.721823
-2.96683,10,7.724445
-3.483266,10,7.726976
-2.73098,10,7.745546
-1.227788,10,7.747908
-3.939938,10,7.750454
-4.06653,10,7.752743
-9.371861,10,7.755431
-4.85367,10,7.757989
-3.568479,10,7.760525
-0.939653,10,7.763054
-7.761861,10,7.765858
-19.596528,10,7.76835
-2.207089,10,7.785391
-6.322346,10,7.787804
-4.840263,10,7.790567
-4.793903,10,7.793085
-4.194751,10,7.795638
-4.240942,10,7.798068
-2.303235,10,7.800858
-4.04339,10,7.803165
-12.372739,10,7.80544
-5.490709,10,7.80772
-6.231877,10,7.825663
-2.210043,10,7.828293
-2.530643,10,7.830981
-4.625084,10,7.833627
-4.534405,10,7.836325
-3.664915,10,7.838887
-6.915672,10,7.841462
-2.737663,10,7.844135
-6.960259,10,7.846553
-14.174633,10,7.84915
-6.39058,10,7.866338
-7.295478,10,7.868912
-12.185572,10,7.871412
-17.842605,10,7.873969
-2.517547,10,7.876481
-1.222389,10,7.879051
-3.982824,10,7.881608
-4.122546,10,7.884154
-5.163432,10,7.886712
-4.739259,10,7.889199
-7.423012,10,7.905891
-8.439512,10,7.908441
-1.344637,10,7.911022
-5.992853,10,7.913494
-5.027517,10,7.915915
-30.068272,10,7.918388
-2.271898,10,7.920917
-5.899008,10,7.923449
-4.740558,10,7.926
-3.837548,10,7.928548
-1.766265,10,7.948425
-8.049567,10,7.951162
-3.595878,10,7.953737
-9.357786,10,7.956331
-8.634655,10,7.958864
-4.070204,10,7.961364
-5.135832,10,7.963694
-3.977638,10,7.966033
-1.887043,10,7.96867
-7.287252,10,7.971217
-2.790876,10,7.988993
-3.394,10,7.99175
-5.107756,10,7.994265
-10.811929,10,7.996992
-2.315649,10,8.000011
-4.355697,10,8.002602
-3.382903,10,8.005112
-3.7254,10,8.007623
-2.772574,10,8.010164
-0.835419,10,8.012933
-12.429757,10,8.029836
-6.294428,10,8.032399
-3.75583,10,8.03519
-4.746146,10,8.037688
-22.640504,10,8.0402
-12.241824,10,8.042715
-3.924263,10,8.045208
-3.273372,10,8.047708
-4.332855,10,8.050225
-9.367467,10,8.052734
-9.913166,10,8.069219
-15.942236,10,8.071738
-2.971208,10,8.074231
-21.286762,10,8.076741
-4.461382,10,8.079279
-5.762576,10,8.08158
-4.178195,10,8.084028
-35.092389,10,8.08655
-25.338728,10,8.089061
-2.5075,10,8.091588
-35.137857,10,8.107987
-2.693345,10,8.110521
-3.018558,10,8.113039
-3.891693,10,8.11556
-4.051879,10,8.118091
-2.274626,10,8.120636
-3.885723,10,8.123212
-3.17133,10,8.125751
-2.251367,10,8.128222
-2.355362,10,8.131103
-4.474367,10,8.149153
-2.415146,10,8.151845
-4.647629,10,8.154369
-4.103757,10,8.156963
-16.052673,10,8.159507
-4.778592,10,8.16203
-9.555915,10,8.164324
-11.678166,10,8.166934
-2.156188,10,8.169591
-2.463684,10,8.172257
-3.021602,10,8.190807
-3.427719,10,8.193366
-18.127583,10,8.195904
-2.358452,10,8.198449
-1.538391,10,8.20101
-3.139115,10,8.20355
-2.061393,10,8.206087
-10.827002,10,8.208612
-20.037391,10,8.21115
-2.682755,10,8.213934
-14.586643,10,8.231909
-10.408669,10,8.234232
-1.87662,10,8.236801
-5.362156,10,8.239285
-7.101846,10,8.241898
-1.843909,10,8.244177
-3.421763,10,8.246413
-1.004675,10,8.248668
-4.509228,10,8.250917
-11.347804,10,8.253142
-11.234707,10,8.268496
-3.677607,10,8.270758
-2.364282,10,8.27299
-3.236334,10,8.275227
-3.073597,10,8.277895
-28.007077,10,8.280413
-2.662133,10,8.282804
-4.883443,10,8.285044
-14.918957,10,8.287543
-1.235529,10,8.29017
-10.041132,10,8.306728
-25.608095,10,8.309305
-3.850878,10,8.311794
-2.427268,10,8.314055
-5.525024,10,8.316488
